Geneid,Chr,Start,End,Strand,Length,DA778_ASAP31_PD_NP18-117_AMY_0,DA791_ASAP50_ctrl_NP18-159_AMY_0,DA780_ASAP37_PD_NP19-16_AMY_0,DA783_ASAP45_PD_NP19-255_AMY_0,DA793_ASAP53_ctrl_NP19-36_AMY_0,DA811_ASAP18_PD_NP16-140_AMY_0,DA805_ASAP56_ctrl_NP19-37_AMY_0,AA_ASAP110_ctrl_NP16-119_AMY_0,AA_ASAP114_PD_NP21-57_AMY_0,AA_ASAP115_PD_NP21-208_AMY_0,DA474_ASAP24_PD_NP16-25_AMY_0,DA802_ASAP40_PD_NP19-23_AMY_0,AA_ASAP121_PD_NP17-232_AMY_1,AA_ASAP126_PD_NP19-137_AMY_1,AA_ASAP123_ctrl_NP19-218_AMY_1,AA_ASAP128_PD_NP21-04_AMY_1,AA_ASAP124_ctrl_NP22-37_AMY_1,AA_ASAP131_PD_NP23-21_AMY_1,DA778_ASAP31_PD_NP18-117_AMY_1,DA791_ASAP50_ctrl_NP18-159_AMY_1,DA780_ASAP37_PD_NP19-16_AMY_1,DA783_ASAP45_PD_NP19-255_AMY_1,DA793_ASAP53_ctrl_NP19-36_AMY_1,DA811_ASAP18_PD_NP16-140_AMY_1,DA805_ASAP56_ctrl_NP19-37_AMY_1,AA_ASAP110_ctrl_NP16-119_AMY_1,AA_ASAP113_ctrl_NP18-148_AMY_1,AA_ASAP114_PD_NP21-57_AMY_1,AA_ASAP115_PD_NP21-208_AMY_1,AA_ASAP109_PD_NP21-217_AMY_1,AA_ASAP119_PD_NP22-55_AMY_1,DA474_ASAP24_PD_NP16-25_AMY_1,DA512_ASAP60_ctrl_NP19-45_AMY_1,DA802_ASAP40_PD_NP19-23_AMY_1,DA801_ASAP53_ctrl_NP19-36_AMY_1,AA_ASAP112_ctrl_NP16-293_AMY_2,AA_ASAP120_PD_NP16-285_AMY_2,AA_ASAP121_PD_NP17-232_AMY_2,ASAP122_PD_NP19-91_AMY_2,AA_ASAP126_PD_NP19-137_AMY_2,AA_ASAP123_ctrl_NP19-218_AMY_2,AA_ASAP128_PD_NP21-04_AMY_2,AA_ASAP124_ctrl_NP22-37_AMY_2,AA_ASAP131_PD_NP23-21_AMY_2,DA778_ASAP31_PD_NP18-117_AMY_2,DA791_ASAP50_ctrl_NP18-159_AMY_2,DA780_ASAP37_PD_NP19-16_AMY_2,DA783_ASAP45_PD_NP19-255_AMY_2,DA793_ASAP53_ctrl_NP19-36_AMY_2,DA811_ASAP18_PD_NP16-140_AMY_2,DA807_ASAP29_PD_NP17-191_AMY_2,DA814_ASAP35_PD_NP18-304_AMY_2,DA805_ASAP56_ctrl_NP19-37_AMY_2,AA_ASAP110_ctrl_NP16-119_AMY_2,AA_ASAP113_ctrl_NP18-148_AMY_2,AA_ASAP114_PD_NP21-57_AMY_2,AA_ASAP115_PD_NP21-208_AMY_2,AA_ASAP109_PD_NP21-217_AMY_2,AA_ASAP119_PD_NP22-55_AMY_2,DA474_ASAP24_PD_NP16-25_AMY_2,DA512_ASAP60_ctrl_NP19-45_AMY_2,DA802_ASAP40_PD_NP19-23_AMY_2,DA801_ASAP53_ctrl_NP19-36_AMY_2,AA_ASAP111_ctrl_NP16-284_AMY_3,AA_ASAP112_ctrl_NP16-293_AMY_3,AA_ASAP120_PD_NP16-285_AMY_3,AA_ASAP121_PD_NP17-232_AMY_3,ASAP122_PD_NP19-91_AMY_3,AA_ASAP123_ctrl_NP19-218_AMY_3,AA_ASAP128_PD_NP21-04_AMY_3,AA_ASAP124_ctrl_NP22-37_AMY_3,AA_ASAP131_PD_NP23-21_AMY_3,DA778_ASAP31_PD_NP18-117_AMY_3,DA791_ASAP50_ctrl_NP18-159_AMY_3,DA780_ASAP37_PD_NP19-16_AMY_3,DA783_ASAP45_PD_NP19-255_AMY_3,DA793_ASAP53_ctrl_NP19-36_AMY_3,DA811_ASAP18_PD_NP16-140_AMY_3,DA807_ASAP29_PD_NP17-191_AMY_3,DA805_ASAP56_ctrl_NP19-37_AMY_3,AA_ASAP110_ctrl_NP16-119_AMY_3,AA_ASAP113_ctrl_NP18-148_AMY_3,AA_ASAP114_PD_NP21-57_AMY_3,AA_ASAP115_PD_NP21-208_AMY_3,AA_ASAP109_PD_NP21-217_AMY_3,AA_ASAP119_PD_NP22-55_AMY_3,DA474_ASAP24_PD_NP16-25_AMY_3,DA512_ASAP60_ctrl_NP19-45_AMY_3,DA803_ASAP48_ctrl_NP17-256_AMY_3,DA802_ASAP40_PD_NP19-23_AMY_3,DA801_ASAP53_ctrl_NP19-36_AMY_3,AA_ASAP112_ctrl_NP16-293_AMY_4,AA_ASAP126_PD_NP19-137_AMY_4,AA_ASAP123_ctrl_NP19-218_AMY_4,AA_ASAP131_PD_NP23-21_AMY_4,DA778_ASAP31_PD_NP18-117_AMY_4,DA791_ASAP50_ctrl_NP18-159_AMY_4,DA783_ASAP45_PD_NP19-255_AMY_4,DA793_ASAP53_ctrl_NP19-36_AMY_4,DA811_ASAP18_PD_NP16-140_AMY_4,DA807_ASAP29_PD_NP17-191_AMY_4,DA805_ASAP56_ctrl_NP19-37_AMY_4,AA_ASAP110_ctrl_NP16-119_AMY_4,AA_ASAP113_ctrl_NP18-148_AMY_4,AA_ASAP114_PD_NP21-57_AMY_4,AA_ASAP115_PD_NP21-208_AMY_4,AA_ASAP119_PD_NP22-55_AMY_4,DA474_ASAP24_PD_NP16-25_AMY_4,DA512_ASAP60_ctrl_NP19-45_AMY_4,DA802_ASAP40_PD_NP19-23_AMY_4,DA801_ASAP53_ctrl_NP19-36_AMY_4,AA_ASAP112_ctrl_NP16-293_AMY_5,AA_ASAP120_PD_NP16-285_AMY_5,AA_ASAP121_PD_NP17-232_AMY_5,ASAP122_PD_NP19-91_AMY_5,AA_ASAP126_PD_NP19-137_AMY_5,AA_ASAP123_ctrl_NP19-218_AMY_5,AA_ASAP128_PD_NP21-04_AMY_5,AA_ASAP124_ctrl_NP22-37_AMY_5,AA_ASAP131_PD_NP23-21_AMY_5,DA778_ASAP31_PD_NP18-117_AMY_5,DA791_ASAP50_ctrl_NP18-159_AMY_5,DA779_ASAP33_PD_NP18-287_AMY_5,DA780_ASAP37_PD_NP19-16_AMY_5,DA783_ASAP45_PD_NP19-255_AMY_5,DA793_ASAP53_ctrl_NP19-36_AMY_5,DA811_ASAP18_PD_NP16-140_AMY_5,DA807_ASAP29_PD_NP17-191_AMY_5,DA814_ASAP35_PD_NP18-304_AMY_5,DA815_ASAP37_PD_NP19-16_AMY_5,DA805_ASAP56_ctrl_NP19-37_AMY_5,AA_ASAP110_ctrl_NP16-119_AMY_5,AA_ASAP113_ctrl_NP18-148_AMY_5,AA_ASAP114_PD_NP21-57_AMY_5,AA_ASAP115_PD_NP21-208_AMY_5,AA_ASAP109_PD_NP21-217_AMY_5,AA_ASAP119_PD_NP22-55_AMY_5,DA474_ASAP24_PD_NP16-25_AMY_5,DA512_ASAP60_ctrl_NP19-45_AMY_5,DA800_ASAP20_PD_NP16-160_AMY_5,DA803_ASAP48_ctrl_NP17-256_AMY_5,DA802_ASAP40_PD_NP19-23_AMY_5,DA801_ASAP53_ctrl_NP19-36_AMY_5
L1PA2_dup4378,chr15,44252035,44258049,+,6015,0.0319148936170213,0,0.0196078431372549,0.0126182965299685,0,0.0178571428571429,0.00338983050847458,0.0021551724137931,0,0,0.00278551532033426,0.101010101010101,0,0.00222531293463143,0,0,0,0,0,0.0102040816326531,0.0517241379310345,0.00387596899224806,0,0.0151515151515152,0.0245098039215686,0,0.00662251655629139,0,0,0,0,0,0.0115273775216138,0,0,0,0,0,0,0,0,0,0,0,0.00284900284900285,0,0,0,0.00308641975308642,0,0,0,0.00352112676056338,0.00528401585204756,0,0.00199203187250996,0,0,0,0.0103092783505155,0,0.0151515151515152,0.0103626943005181,0,0,0,0,0.0568181818181818,0,0,0,0.00813008130081301,0,0,0.00632911392405063,0,0.00371747211895911,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0.0307692307692308,0,0,0,0.00341296928327645,0,0,0,0.00159489633173844,0,0,0,0,0,0,0,0,0.00254452926208651,0,0.0380952380952381,0.00635930047694754,0,0.002601908065915,0,0.00705467372134039,0,0,0.00303030303030303,0.28125,0.0154494382022472,0,0,0,0.00483091787439614,0,0,0.00117924528301887,0,0,0.00259235255994815,0.00376647834274953,0.0178907721280603,0.0234857849196539,0.00253378378378378,0.00303030303030303,0,0,0,0.00601503759398496
L1PA2_dup4389,chr15,49778510,49784518,-,6009,0.0106382978723404,0,0,0.00315457413249211,0.0125,0,0.00338983050847458,0,0,0.0090293453724605,0,0,0,0.000556328233657858,0,0,0,0,0.00657894736842105,0,0.00862068965517241,0.00775193798449612,0,0,0,0.0090702947845805,0,0,0.00185873605947955,0,0,0,0.0172910662824208,0.01,0,0,0.00495049504950495,0.00527704485488127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687285223367698,0,0,0,0,0,0,0,0.0135135135135135,0.00460829493087558,0,0,0,0,0,0,0,0.00352733686067019,0,0,0.00303030303030303,0.015625,0.00140449438202247,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0.00303030303030303,0,0,0,0
L1PA2_dup4403,chr15,56134619,56140628,-,6010,0.457446808510638,0.465,0.637254901960784,0.785488958990536,0.61875,0.392857142857143,0.198305084745763,0.172413793103448,0.224137931034483,0.137697516930023,0.16991643454039,0.444444444444444,0.0833333333333333,0.019471488178025,0.107142857142857,0.0793650793650794,0.118279569892473,0.0930232558139535,0.302631578947368,0.469387755102041,0.474137931034483,0.666666666666667,0.517241379310345,0.318181818181818,0.156862745098039,0.179138321995465,0.291390728476821,0.214285714285714,0.111524163568773,0.0895522388059701,0.123711340206186,0.192419825072886,0.193083573487032,0.45,0.357142857142857,0.0647948164146868,0.0742574257425743,0.0343007915567282,0,0.0148401826484018,0.0421940928270042,0.0466666666666667,0.112727272727273,0.0139372822299652,0.193732193732194,0.246376811594203,0.162337662337662,0.053475935828877,0.172839506172839,0.0776699029126214,0.0445344129554656,0.303571428571429,0.0475352112676056,0.0792602377807133,0.104895104895105,0.0816733067729084,0.0321543408360129,0.0235294117647059,0.0429447852760736,0.0618556701030928,0.0615384615384615,0.166666666666667,0.207253886010363,0.0457516339869281,0.0387096774193548,0.268518518518519,0.0795454545454545,0.215909090909091,0.125475285171103,0.159159159159159,0.110132158590308,0.0853658536585366,0.284916201117318,0.324561403508772,0.240506329113924,0.247191011235955,0.144981412639405,0.157894736842105,0.155172413793103,0.0960960960960961,0.154716981132075,0.140625,0.0690690690690691,0.0606060606060606,0.0720720720720721,0.10828025477707,0.228723404255319,0.076158940397351,0.087378640776699,0.25,0.0813953488372093,0.0232558139534884,0.00516351118760757,0.0331858407079646,0.0153846153846154,0.118881118881119,0.0963855421686747,0.0431034482758621,0.0921501706484642,0.0698924731182796,0.0265486725663717,0.0584192439862543,0.0446570972886762,0.0576923076923077,0.0323679727427598,0.0375,0.0845921450151057,0.0826446280991736,0,0.027027027027027,0.0783410138248848,0.0636132315521628,0.0357142857142857,0.102380952380952,0.0349761526232114,0.00998502246630055,0.0303555941023417,0.0421686746987952,0.0529100529100529,0.0513595166163142,0.0887096774193548,0.0696969696969697,0.5234375,0.132022471910112,0.0603015075376884,0.082089552238806,0.101123595505618,0.153623188405797,0.0497237569060773,0.0794701986754967,0.0365566037735849,0.0259259259259259,0.0463949843260188,0.0349967595593001,0.0244821092278719,0.0423728813559322,0.0506798516687268,0.0650337837837838,0.0212121212121212,0.0299145299145299,0.0178571428571429,0.072289156626506,0.0902255639097744
L1PA2_dup4421,chr15,73508420,73514470,-,6051,0.0106382978723404,0.035,0.0686274509803922,0.0504731861198738,0.04375,0.0357142857142857,0.0135593220338983,0.0021551724137931,0.0172413793103448,0.00451467268623025,0.00557103064066852,0.0909090909090909,0,0.00139082058414465,0,0,0,0,0.0263157894736842,0.0136054421768707,0.120689655172414,0.0891472868217054,0.00689655172413793,0,0,0,0.0397350993377483,0,0.00371747211895911,0,0.0103092783505155,0.0291545189504373,0.00576368876080692,0.01,0,0.00215982721382289,0,0,0,0,0,0,0,0,0.0113960113960114,0.0144927536231884,0.00649350649350649,0.0053475935828877,0,0.00970873786407767,0,0,0,0,0,0,0,0,0.00613496932515337,0,0,0.00757575757575758,0,0,0.00645161290322581,0,0,0,0,0,0,0,0.00558659217877095,0.0263157894736842,0,0,0.0111524163568773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948275862068965,0,0,0,0,0,0,0.00170357751277683,0,0.00302114803625378,0.0206611570247934,0,0,0,0,0.0178571428571429,0,0,0,0,0,0.0017636684303351,0,0.00806451612903226,0.00303030303030303,0.0078125,0.00280898876404494,0,0.00106609808102345,0,0.00483091787439614,0,0,0.00117924528301887,0,0,0,0,0.000941619585687382,0,0.00168918918918919,0,0.0769230769230769,0,0.0200803212851406,0.00601503759398496
L1PA2_dup4430,chr15,81697166,81703174,+,6009,0.00797872340425532,0.04,0.0196078431372549,0.0126182965299685,0.04375,0,0.00677966101694915,0.00431034482758621,0,0.00677200902934537,0,0.0101010101010101,0,0,0.0714285714285714,0.0158730158730159,0,0,0,0.0102040816326531,0.00862068965517241,0.0155038759689922,0.0275862068965517,0,0,0.00226757369614512,0,0,0,0,0,0.0087463556851312,0.00864553314121038,0.03,0.0119047619047619,0,0,0,0,0,0,0,0,0,0.0113960113960114,0,0,0,0,0,0,0,0.00176056338028169,0,0,0.00398406374501992,0,0,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0.00558659217877095,0,0.00632911392405063,0,0.00371747211895911,0.0131578947368421,0,0,0.00754716981132075,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0.00862068965517241,0,0,0,0.00343642611683849,0,0,0,0,0,0,0,0,0,0.00127226463104326,0,0.00238095238095238,0.00158982511923688,0,0.000867302688638335,0,0,0,0,0,0.0078125,0.00140449438202247,0,0.00106609808102345,0,0.00579710144927536,0,0,0,0,0.000626959247648903,0,0,0.00282485875706215,0.00123609394313968,0,0,0,0,0,0
L1PA2_dup4432,chr15,81797931,81803963,+,6033,0.00531914893617021,0.005,0,0.00315457413249211,0.0375,0,0,0,0,0,0.00278551532033426,0,0,0,0,0,0.010752688172043,0,0,0.00680272108843537,0,0.00775193798449612,0.0137931034482759,0,0,0,0,0,0.00371747211895911,0,0,0,0,0,0,0,0.00495049504950495,0,0.0175438596491228,0,0.00210970464135021,0,0.00363636363636364,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0.00174825174825175,0.00796812749003984,0,0,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602409638554217,0.0017636684303351,0,0,0,0,0.00140449438202247,0,0,0,0,0.00552486187845304,0,0,0,0.000626959247648903,0,0,0,0.00247218788627936,0,0,0,0,0,0.00150375939849624
L1PA2_dup4440,chr15,85433964,85439965,+,6002,0.00265957446808511,0.005,0.0294117647058824,0.0189274447949527,0.0125,0,0.00508474576271186,0,0,0.00225733634311512,0.0194986072423398,0.0101010101010101,0,0,0,0,0,0,0,0.00680272108843537,0.0344827586206897,0.0116279069767442,0.00689655172413793,0,0,0,0,0,0.00371747211895911,0.0149253731343284,0,0,0,0.01,0,0.0129589632829374,0.0099009900990099,0.0897097625329815,0.280701754385965,0.00114155251141553,0.029535864978903,0.00666666666666667,0.0218181818181818,0.00696864111498258,0.0740740740740741,0.130434782608696,0.038961038961039,0.0106951871657754,0.0802469135802469,0.0194174757281553,0.0323886639676113,0.107142857142857,0.0897887323943662,0.0184940554821664,0.0314685314685315,0.0159362549800797,0.00643086816720257,0.0117647058823529,0.0122699386503067,0.0171821305841924,0.0128205128205128,0.136363636363636,0.16580310880829,0,0,0,0,0,0.00380228136882129,0.003003003003003,0.00881057268722467,0,0.0279329608938547,0.0263157894736842,0.0506329113924051,0,0.0148698884758364,0,0.0258620689655172,0.00900900900900901,0.00377358490566038,0.009375,0.003003003003003,0.00757575757575758,0,0.0127388535031847,0.0265957446808511,0.0165562913907285,0,0.0178571428571429,0.0232558139534884,0.0232558139534884,0.00344234079173838,0.00663716814159292,0.0307692307692308,0.0629370629370629,0.180722891566265,0.0517241379310345,0.068259385665529,0.150537634408602,0.123893805309735,0.0343642611683849,0.0287081339712919,0.0384615384615385,0.0323679727427598,0.0125,0.0241691842900302,0.0454545454545455,0,0.027027027027027,0.0691244239631336,0.00127226463104326,0,0,0,0,0,0,0.0017636684303351,0,0.00806451612903226,0.00606060606060606,0.03125,0.0252808988764045,0.0100502512562814,0.00426439232409382,0.0168539325842697,0.0164251207729469,0,0.0198675496688742,0.00235849056603774,0,0.000626959247648903,0.00194426441996111,0.00376647834274953,0.000941619585687382,0,0.00844594594594595,0.00303030303030303,0.00854700854700855,0,0.00803212851405622,0.0105263157894737
L1PA2_dup4441,chr15,86528095,86534125,+,6031,0.0132978723404255,0.005,0.0294117647058824,0.0347003154574132,0.00625,0,0.00677966101694915,0.0021551724137931,0.0172413793103448,0.00677200902934537,0.00557103064066852,0.0808080808080808,0,0.000834492350486787,0.0178571428571429,0.0158730158730159,0,0,0,0.0102040816326531,0,0.0116279069767442,0.00689655172413793,0,0.00490196078431373,0,0,0.0204081632653061,0.00929368029739777,0,0,0,0.00864553314121038,0,0.0357142857142857,0.00215982721382289,0.00495049504950495,0.00527704485488127,0,0,0.00210970464135021,0,0,0,0.0056980056980057,0.0144927536231884,0,0.0320855614973262,0.00617283950617284,0,0,0.517857142857143,0,0.00132100396301189,0.00699300699300699,0.00597609561752988,0,0,0,0.00687285223367698,0,0,0.00518134715025907,0,0,0,0.0113636363636364,0,0.00380228136882129,0.003003003003003,0.013215859030837,0.00813008130081301,0,0,0,0.0337078651685393,0,0,0,0.015015015015015,0.00377358490566038,0,0.003003003003003,0,0.00900900900900901,0.0127388535031847,0,0,0,0,0.00581395348837209,0.0232558139534884,0,0.00663716814159292,0.0153846153846154,0,0,0,0,0.00537634408602151,0,0,0.00159489633173844,0.0224358974358974,0,0,0,0,0,0,0.00460829493087558,0,0,0.00238095238095238,0,0,0,0,0.00529100529100529,0.00302114803625378,0,0.0121212121212121,0.0078125,0.00842696629213483,0,0,0.0168539325842697,0.00289855072463768,0.0110497237569061,0,0,0,0.000626959247648903,0,0,0.00188323917137476,0.00247218788627936,0.00168918918918919,0,0.00427350427350427,0,0,0.00300751879699248
L1PA2_dup4454,chr15,97265581,97271604,-,6024,0.00531914893617021,0.01,0.0784313725490196,0.0189274447949527,0.19375,0.0178571428571429,0.0101694915254237,0.00431034482758621,0,0.0338600451467269,0,0.0303030303030303,0,0.000278164116828929,0,0,0.010752688172043,0,0.00657894736842105,0.0102040816326531,0,0,0.0137931034482759,0,0.0147058823529412,0.00226757369614512,0,0,0.050185873605948,0,0,0,0.00288184438040346,0.02,0.0238095238095238,0,0.00495049504950495,0,0,0,0.00210970464135021,0,0,0,0.00284900284900285,0,0,0,0.00617283950617284,0,0.00404858299595142,0,0.00352112676056338,0.00396301188903567,0.00524475524475524,0.00597609561752988,0,0,0.0122699386503067,0,0,0,0.00518134715025907,0.0065359477124183,0,0,0.00568181818181818,0,0.00380228136882129,0,0,0,0.0111731843575419,0,0.00632911392405063,0,0,0,0,0,0,0.00625,0.003003003003003,0,0,0.0254777070063694,0,0,0,0,0.00581395348837209,0,0,0.00221238938053097,0,0,0,0,0.00341296928327645,0,0,0,0.00318979266347687,0,0.00170357751277683,0,0.00302114803625378,0,0,0,0,0.00254452926208651,0,0,0.00238473767885533,0,0.00346921075455334,0,0,0,0.00806451612903226,0,0,0.00702247191011236,0,0.00106609808102345,0,0.00289855072463768,0.0110497237569061,0,0.00471698113207547,0,0.000626959247648903,0.00194426441996111,0,0.000941619585687382,0.00865265760197775,0.00168918918918919,0,0,0,0,0.00451127819548872
L1PA2_dup4478,chr16,21042673,21048703,-,6031,0.00531914893617021,0.005,0.00980392156862745,0.0315457413249211,0,0,0.0152542372881356,0.0021551724137931,0,0,0,0,0,0.000278164116828929,0,0,0,0,0,0,0.00862068965517241,0.00775193798449612,0.00689655172413793,0,0.00490196078431373,0,0,0,0,0,0.0103092783505155,0.00291545189504373,0,0,0,0.00431965442764579,0,0,0,0,0,0,0,0,0.0056980056980057,0,0,0,0.00925925925925926,0,0,0,0,0,0,0.00199203187250996,0,0,0,0,0,0,0.00518134715025907,0,0,0,0,0,0,0,0,0,0.0111731843575419,0,0,0,0.00371747211895911,0.0131578947368421,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.00476190476190476,0.000794912559618442,0,0,0,0.0017636684303351,0,0.00806451612903226,0,0.0078125,0.0098314606741573,0.0050251256281407,0,0.00561797752808989,0.00579710144927536,0,0.00662251655629139,0.00117924528301887,0,0.000626959247648903,0.00194426441996111,0,0.000941619585687382,0,0,0,0.00427350427350427,0,0,0.00150375939849624
L1PA2_dup4522,chr16,59976602,59982619,+,6018,0.0132978723404255,0.005,0.0392156862745098,0.0252365930599369,0.025,0.0357142857142857,0,0.0021551724137931,0,0.00225733634311512,0,0.0101010101010101,0,0.000278164116828929,0,0,0,0,0.00657894736842105,0.0102040816326531,0,0.00775193798449612,0,0,0,0.00226757369614512,0,0,0,0,0,0,0.00288184438040346,0,0,0.00431965442764579,0.00495049504950495,0,0,0,0.00210970464135021,0,0.00363636363636364,0,0,0,0,0.0053475935828877,0,0,0,0.0178571428571429,0.00176056338028169,0.00132100396301189,0,0.00199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0.00371747211895911,0.0131578947368421,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254452926208651,0.0178571428571429,0.0119047619047619,0.000794912559618442,0.000499251123315027,0,0.00602409638554217,0.0017636684303351,0,0,0,0.0078125,0.00140449438202247,0.0050251256281407,0,0,0.000966183574879227,0,0.00662251655629139,0,0,0.00250783699059561,0,0,0.00188323917137476,0.00123609394313968,0.00168918918918919,0,0,0,0,0
L1PA2_dup4528,chr16,61782079,61788101,+,6023,0,0,0,0.0347003154574132,0.04375,0,0.0135593220338983,0,0,0.036117381489842,0,0.0202020202020202,0,0.000278164116828929,0,0,0,0,0,0.00680272108843537,0,0.00387596899224806,0.00689655172413793,0,0,0,0,0.0102040816326531,0.00185873605947955,0,0.0103092783505155,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757575757575758,0.00518134715025907,0,0,0,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0.024024024024024,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0.00537634408602151,0,0,0,0.00320512820512821,0,0,0,0,0,0.0135135135135135,0,0.00127226463104326,0.0357142857142857,0,0,0.000499251123315027,0.00520381613183001,0.00602409638554217,0,0,0,0,0,0.00140449438202247,0,0.00106609808102345,0,0.00966183574879227,0,0,0.00117924528301887,0,0,0.00583279325988334,0,0,0.00741656365883807,0,0,0,0,0,0.00300751879699248
L1PA2_dup4548,chr16,73824401,73830431,-,6031,0.0398936170212766,0.01,0.0196078431372549,0.056782334384858,0,0,0.00508474576271186,0.00646551724137931,0.0172413793103448,0.00451467268623025,0.00557103064066852,0.0303030303030303,0,0.000834492350486787,0,0,0.021505376344086,0,0.0197368421052632,0.0102040816326531,0,0.00775193798449612,0.0137931034482759,0,0,0.0136054421768707,0.00662251655629139,0.0102040816326531,0.00371747211895911,0,0.0103092783505155,0,0.00288184438040346,0,0,0.00647948164146868,0,0.0079155672823219,0,0,0.00843881856540084,0.00666666666666667,0.00727272727272727,0,0.0113960113960114,0.0289855072463768,0.0324675324675325,0,0.0123456790123457,0.00970873786407767,0,0.0535714285714286,0,0.00396301188903567,0.0122377622377622,0.00199203187250996,0,0,0,0.00343642611683849,0.0102564102564103,0.0227272727272727,0.0103626943005181,0,0,0,0,0,0,0,0.00440528634361234,0,0.00558659217877095,0,0.00632911392405063,0,0,0,0,0,0,0.003125,0,0.00757575757575758,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0.00159489633173844,0,0,0,0,0,0,0,0,0.00254452926208651,0,0.00238095238095238,0.00238473767885533,0,0.000867302688638335,0,0.00881834215167548,0,0,0,0.0078125,0.00280898876404494,0,0.00213219616204691,0,0.00193236714975845,0.0110497237569061,0.0132450331125828,0,0.0037037037037037,0.00250783699059561,0.00129617627997408,0,0.000941619585687382,0.00618046971569839,0.00168918918918919,0,0,0,0,0.00601503759398496
L1PA2_dup4596,chr17,32678258,32684272,-,6015,0.156914893617021,0.105,0.401960784313726,0.378548895899054,0.225,0.178571428571429,0.0694915254237288,0.0280172413793103,0.0172413793103448,0.0451467268623025,0.0445682451253482,0.262626262626263,0.0166666666666667,0.00389429763560501,0.0178571428571429,0,0,0,0.0394736842105263,0.0374149659863946,0.0603448275862069,0.0581395348837209,0.0758620689655172,0.0606060606060606,0.0392156862745098,0.0090702947845805,0.033112582781457,0,0.0130111524163569,0.0447761194029851,0.0618556701030928,0.0233236151603499,0.0489913544668588,0.05,0.0595238095238095,0,0.00495049504950495,0.0131926121372032,0,0,0,0,0,0.00348432055749129,0.0170940170940171,0,0.00649350649350649,0,0,0,0,0,0.00352112676056338,0.00132100396301189,0.00524475524475524,0.00597609561752988,0,0.00588235294117647,0,0.00343642611683849,0,0.0151515151515152,0.00518134715025907,0.0130718954248366,0,0.0277777777777778,0.0284090909090909,0.0568181818181818,0.00380228136882129,0.015015015015015,0.0176211453744493,0,0,0,0.0126582278481013,0,0,0,0,0.012012012012012,0.00377358490566038,0.009375,0.00900900900900901,0.00757575757575758,0,0.0318471337579618,0.0106382978723404,0.00993377483443709,0,0,0.00581395348837209,0,0,0,0,0.013986013986014,0,0.00862068965517241,0.0068259385665529,0.00537634408602151,0.0176991150442478,0.00687285223367698,0.00159489633173844,0.00641025641025641,0.00340715502555366,0.00625,0.00302114803625378,0.012396694214876,0,0.0135135135135135,0.00460829493087558,0.0763358778625954,0.0178571428571429,0.0714285714285714,0.0524642289348172,0.00948577134298552,0.0277536860364267,0.0903614457831325,0.0388007054673721,0.0422960725075529,0.0645161290322581,0.0848484848484849,0.2890625,0.106741573033708,0.0552763819095477,0.0831556503198294,0.0842696629213483,0.110144927536232,0.165745856353591,0.218543046357616,0.0495283018867925,0.0333333333333333,0.0382445141065831,0.0421257290991575,0.0112994350282486,0.0659133709981168,0.0741656365883807,0.0396959459459459,0.0181818181818182,0.0512820512820513,0,0.072289156626506,0.112781954887218
